at,timestamp,hr,rr,act
2020-06-23 22:48,1592945281,70,14.9,211
2020-06-23 22:48,1592945285,70,14.9,167
2020-06-23 22:48,1592945289,69,14.9,184
2020-06-23 22:48,1592945293,68,15.2,183
2020-06-23 22:48,1592945297,69,15.3,198
2020-06-23 22:48,1592945301,69,15.3,198
2020-06-23 22:48,1592945305,69,15.2,183
2020-06-23 22:48,1592945309,69,15.3,195
2020-06-23 22:48,1592945313,69,15.2,169
2020-06-23 22:48,1592945317,69,15.2,168
2020-06-23 22:48,1592945321,69,15.1,142
2020-06-23 22:48,1592945325,70,15,234
2020-06-23 22:48,1592945329,70,15,136
2020-06-23 22:48,1592945333,70,15.1,213
2020-06-23 22:48,1592945337,69,15.2,147
2020-06-23 22:49,1592945341,68,15.3,202
2020-06-23 22:49,1592945345,69,15.3,153
2020-06-23 22:49,1592945349,68,15.3,192
2020-06-23 22:49,1592945353,69,15.2,172
2020-06-23 22:49,1592945357,69,15.2,203
2020-06-23 22:49,1592945361,69,15.2,193
2020-06-23 22:49,1592945365,69,15.3,181
2020-06-23 22:49,1592945369,70,15.3,243
2020-06-23 22:49,1592945373,69,15.1,198
2020-06-23 22:49,1592945377,69,15,260
2020-06-23 22:49,1592945381,69,15,251
2020-06-23 22:49,1592945385,70,15,254
2020-06-23 22:49,1592945389,70,15,236
2020-06-23 22:49,1592945393,70,14.8,277
2020-06-23 22:49,1592945397,70,14.5,279
2020-06-23 22:50,1592945401,69,14.3,333
2020-06-23 22:50,1592945405,69,14.3,318
2020-06-23 22:50,1592945409,69,14.5,275
2020-06-23 22:50,1592945413,68,14.8,288
2020-06-23 22:50,1592945417,68,14.9,249
2020-06-23 22:50,1592945421,68,14.9,294
2020-06-23 22:50,1592945425,68,14.9,226
2020-06-23 22:50,1592945429,69,14.9,231
2020-06-23 22:50,1592945433,69,15,168
2020-06-23 22:50,1592945437,70,15,230
2020-06-23 22:50,1592945441,69,15,196
2020-06-23 22:50,1592945445,69,15,168
2020-06-23 22:50,1592945449,69,15.1,253
2020-06-23 22:50,1592945453,70,15.1,295
2020-06-23 22:50,1592945457,70,15.1,277
2020-06-23 22:51,1592945461,70,15,388
2020-06-23 22:51,1592945465,69,15,267
2020-06-23 22:51,1592945469,69,15,282
2020-06-23 22:51,1592945473,69,15,325
2020-06-23 22:51,1592945477,69,14.9,316
2020-06-23 22:51,1592945481,69,14.9,188
2020-06-23 22:51,1592945485,69,14.8,258
2020-06-23 22:51,1592945489,69,14.8,259
2020-06-23 22:51,1592945493,69,14.7,258
2020-06-23 22:51,1592945497,69,14.6,252
2020-06-23 22:51,1592945501,70,14.4,172
2020-06-23 22:51,1592945505,70,14.4,170
2020-06-23 22:51,1592945509,70,14.4,171
2020-06-23 22:51,1592945513,70,14.4,149
2020-06-23 22:51,1592945517,70,14.4,171
2020-06-23 22:52,1592945521,70,14.4,164
2020-06-23 22:52,1592945525,69,14.4,172
2020-06-23 22:52,1592945529,69,14.4,148
2020-06-23 22:52,1592945533,69,14.4,170
2020-06-23 22:52,1592945537,69,14.4,127
2020-06-23 22:52,1592945541,69,14.4,197
2020-06-23 22:52,1592945545,70,14.4,178
2020-06-23 22:52,1592945549,71,14.5,176
2020-06-23 22:52,1592945553,71,14.7,300
2020-06-23 22:52,1592945557,70,14.9,240
2020-06-23 22:52,1592945561,70,15,206
2020-06-23 22:52,1592945565,70,15,261
2020-06-23 22:52,1592945569,70,15.1,259
2020-06-23 22:52,1592945573,71,15.2,273
2020-06-23 22:52,1592945577,70,15.1,198
2020-06-23 22:53,1592945581,69,15.1,165
2020-06-23 22:53,1592945585,68,15.1,141
2020-06-23 22:53,1592945589,67,15,173
2020-06-23 22:53,1592945593,67,15,148
2020-06-23 22:53,1592945597,68,14.9,159
2020-06-23 22:53,1592945601,69,14.9,161
2020-06-23 22:53,1592945605,70,14.8,129
2020-06-23 22:53,1592945609,70,14.7,169
2020-06-23 22:53,1592945613,70,14.4,192
2020-06-23 22:53,1592945617,70,14.2,192
2020-06-23 22:53,1592945621,70,14.2,178
2020-06-23 22:53,1592945625,70,14.3,184
2020-06-23 22:53,1592945629,69,14.3,227
2020-06-23 22:53,1592945633,69,14.4,249
2020-06-23 22:53,1592945637,69,14.4,233
2020-06-23 22:54,1592945641,69,14.4,264
2020-06-23 22:54,1592945645,68,14.4,186
2020-06-23 22:54,1592945649,68,14.4,170
2020-06-23 22:54,1592945653,69,14.5,175
2020-06-23 22:54,1592945657,70,14.6,254
2020-06-23 22:54,1592945661,70,14.7,247
2020-06-23 22:54,1592945665,71,14.7,245
2020-06-23 22:54,1592945669,71,14.8,282
2020-06-23 22:54,1592945673,70,14.8,269
2020-06-23 22:54,1592945677,70,14.8,253
2020-06-23 22:54,1592945681,70,14.8,305
2020-06-23 22:54,1592945685,69,14.8,260
2020-06-23 22:54,1592945689,69,14.8,263
2020-06-23 22:54,1592945693,70,14.8,186
2020-06-23 22:54,1592945697,70,14.9,263
2020-06-23 22:55,1592945701,69,15,251
2020-06-23 22:55,1592945705,69,15.1,221
2020-06-23 22:55,1592945709,69,15.2,244
2020-06-23 22:55,1592945713,69,15.2,305
2020-06-23 22:55,1592945717,70,15.1,241
2020-06-23 22:55,1592945721,70,15.1,290
2020-06-23 22:55,1592945725,70,15.1,218
2020-06-23 22:55,1592945729,70,15,227
2020-06-23 22:55,1592945733,69,15,245
2020-06-23 22:55,1592945737,69,15,290
2020-06-23 22:55,1592945741,69,14.9,218
2020-06-23 22:55,1592945745,69,14.8,257
2020-06-23 22:55,1592945749,70,14.5,221
2020-06-23 22:55,1592945753,70,14.3,177
2020-06-23 22:55,1592945757,70,14.2,161
2020-06-23 22:56,1592945761,70,14.2,114
2020-06-23 22:56,1592945765,69,14.2,220
2020-06-23 22:56,1592945769,70,14.2,264
2020-06-23 22:56,1592945773,70,14.2,282
2020-06-23 22:56,1592945777,70,14.3,234
2020-06-23 22:56,1592945781,71,14.5,281
2020-06-23 22:56,1592945785,71,14.8,264
2020-06-23 22:56,1592945789,71,15,252
2020-06-23 22:56,1592945793,71,15.1,286
2020-06-23 22:56,1592945797,71,15.2,261
2020-06-23 22:56,1592945801,71,15.2,213
2020-06-23 22:56,1592945805,71,15.3,234
2020-06-23 22:56,1592945809,70,15.3,155
2020-06-23 22:56,1592945813,70,15.2,153
2020-06-23 22:56,1592945817,69,15.1,141
2020-06-23 22:57,1592945821,69,15,139
2020-06-23 22:57,1592945825,69,15,158
2020-06-23 22:57,1592945829,69,15,184
2020-06-23 22:57,1592945833,69,14.8,210
2020-06-23 22:57,1592945837,70,14.5,175
2020-06-23 22:57,1592945841,71,14.2,176
2020-06-23 22:57,1592945845,71,14.1,282
2020-06-23 22:57,1592945849,71,14,260
2020-06-23 22:57,1592945853,71,14,234
2020-06-23 22:57,1592945857,71,14.1,275
2020-06-23 22:57,1592945861,70,14.1,286
2020-06-23 22:57,1592945865,70,14.2,213
2020-06-23 22:57,1592945869,70,14.3,229
2020-06-23 22:57,1592945873,70,14.3,290
2020-06-23 22:57,1592945877,70,14.2,261
2020-06-23 22:58,1592945881,70,14.2,242
2020-06-23 22:58,1592945885,70,14.2,171
2020-06-23 22:58,1592945889,70,14.2,183
2020-06-23 22:58,1592945893,69,14.2,154
2020-06-23 22:58,1592945897,69,14.2,142
2020-06-23 22:58,1592945901,70,14.3,147
2020-06-23 22:58,1592945905,69,14.4,127
2020-06-23 22:58,1592945909,68,14.4,144
2020-06-23 22:58,1592945913,69,14.4,158
2020-06-23 22:58,1592945917,69,14.4,134
2020-06-23 22:58,1592945921,70,14.4,130
2020-06-23 22:58,1592945925,71,14.4,170
2020-06-23 22:58,1592945929,71,14.4,140
2020-06-23 22:58,1592945933,70,14.4,125
2020-06-23 22:58,1592945937,70,14.5,191
2020-06-23 22:59,1592945941,70,14.6,144
2020-06-23 22:59,1592945945,70,14.7,139
2020-06-23 22:59,1592945949,69,14.7,161
2020-06-23 22:59,1592945953,69,14.8,198
2020-06-23 22:59,1592945957,69,14.7,270
2020-06-23 22:59,1592945961,70,14.7,231
2020-06-23 22:59,1592945965,71,14.7,292
2020-06-23 22:59,1592945969,71,14.7,287
2020-06-23 22:59,1592945973,71,14.7,264
2020-06-23 22:59,1592945977,71,14.7,289
2020-06-23 22:59,1592945981,71,14.7,270
2020-06-23 22:59,1592945985,71,14.6,210
2020-06-23 22:59,1592945989,71,14.5,297
2020-06-23 22:59,1592945993,71,14.5,288
2020-06-23 22:59,1592945997,71,14.5,264
2020-06-23 23:00,1592946001,72,14.4,250
2020-06-23 23:00,1592946005,71,14.4,265
2020-06-23 23:00,1592946009,71,14.5,202
2020-06-23 23:00,1592946013,71,14.5,159
2020-06-23 23:00,1592946017,71,14.5,2400
2020-06-23 23:00,1592946021,71,14.5,2599
2020-06-23 23:00,1592946025,71,14.5,199
2020-06-23 23:00,1592946029,71,14.5,141
2020-06-23 23:00,1592946033,72,14.5,164
2020-06-23 23:00,1592946037,73,14.5,180
2020-06-23 23:00,1592946041,75,14.5,155
2020-06-23 23:00,1592946045,74,14.5,714
2020-06-23 23:00,1592946049,72,14.5,12078
2020-06-23 23:00,1592946053,72,14.5,6618
2020-06-23 23:00,1592946057,72,14.5,2047
2020-06-23 23:01,1592946061,72,14.5,7813
2020-06-23 23:01,1592946065,72,14.5,537
2020-06-23 23:01,1592946069,72,14.5,144
2020-06-23 23:01,1592946073,72,14.5,962
2020-06-23 23:01,1592946077,73,14.5,2036
2020-06-23 23:01,1592946081,73,14.5,175
2020-06-23 23:01,1592946085,72,14.5,177
