timestamp,rmssd,tp,lfn,hfn,r_hrv
1592978388,30,0.5,42.5,57.5,60.1
1592978568,33.4,0.5,28.5,71.5,472.1
1592978748,45.2,0.5,59.7,40.3,114.8
1592978928,34.2,0.4,32,68,38.6
1592979108,34.8,0.5,45.3,54.7,42.1
1592979288,,,,,120.7
1592979468,48,0.4,40.9,59.1,176.3
1592979648,50.5,0.5,49.1,50.9,520.4
1592979828,42.3,0.4,22.6,77.4,627.9
1592980009,52,0.5,51.6,48.4,578.8
1592980189,37.6,0.5,60.6,39.4,189.9
1592980368,33.3,0.5,54.1,45.9,153.7
1592980548,39,0.5,62.2,37.8,199.8
1592980728,41.1,0.5,45,55,206
1592980908,47.9,0.5,40.3,59.7,230.7
1592981088,,,,,258.9
1592981268,,,,,104.2
1592981448,30.5,0.5,51.4,48.6,436.1
1592981628,36.6,0.5,39.8,60.2,113
1592981808,41.1,0.5,22.2,77.8,371.4
1592981953,,,,,334.1
1592982277,,,,,306
1592982457,,,,,285
1592982637,,,,,303.1
1592982807,,,,,237.5
1592982922,,,,,241.1
1592983066,,,,,212.2
1592983246,34.1,0.5,21.2,78.8,286.8
1592983426,30,0.5,33.4,66.6,92
1592983606,41.4,0.5,46.8,53.2,93.7
1592983786,34.8,0.5,34.3,65.7,337.9
1592983966,36.7,0.4,16.5,83.5,176.8
1592984147,,,,,226.9
1592984247,,,,,400.9
