timestamp,rmssd,tp,lfn,hfn,r_hrv
1591136803,30.5,0.5,25.9,74.1,151.1
1591136983,25.9,0.5,44.2,55.8,144.3
1591137162,29,0.5,26.3,73.7,140.6
1591137342,35.1,0.5,27,73,140
1591137522,26.5,0.5,23.6,76.4,140.6
1591137702,28.6,0.5,32.4,67.6,601
1591137882,40.9,0.5,34.1,65.9,149.4
1591138062,54.1,0.4,28.2,71.8,158.3
1591138243,26.9,0.6,72.1,27.9,176.8
1591138423,,,,,81.2
1591138603,36.7,0.5,49.2,50.8,129.2
1591138783,31,0.5,51.2,48.8,134.8
1591138963,25.6,0.5,37,63,135.9
1591139143,20.8,0.5,35.8,64.2,454.6
1591139323,,,,,193.6
1591139502,,,,,213.4
1591139682,48,0.5,57,43,88.5
1591139862,57.1,0.4,38.1,61.9,540.2
1591140042,52.5,0.4,20.9,79.1,542.5
1591140222,45.6,0.5,22.3,77.7,145.1
1591140402,39.8,0.5,19.2,80.8,631.7
1591140583,46.7,0.4,42,58,144.4
1591140763,55,0.5,28.5,71.5,152.1
1591140943,54.9,0.5,50.6,49.4,526.3
1591141123,56.3,0.4,14.9,85.1,325.8
1591141303,54.5,0.5,26.7,73.3,138.9
1591141483,46.3,0.5,35.7,64.3,140.8
1591141663,56.6,0.5,48.3,51.7,333.3
1591141842,65.4,0.5,34.5,65.5,686.4
1591142022,64.5,0.4,29.7,70.3,296.6
1591142202,62.5,0.4,19.1,80.9,492.1
1591142382,,,,,70.4
1591142562,,,,,178
1591142742,60.9,0.5,32.9,67.1,118.7
1591142923,78.8,0.4,29.4,70.6,116.8
1591143103,71.3,0.4,20.7,79.3,117.2
1591143283,62.8,0.4,32.6,67.4,512.6
1591143463,56.5,0.5,25.2,74.8,398.2
1591143643,56.9,0.5,26.6,73.4,125.2
1591143823,61.7,0.4,23.4,76.6,122.6
1591144003,55,0.4,23.5,76.5,126.8
1591144182,56.6,0.5,22.2,77.8,126.7
1591144362,44.6,0.5,17.9,82.1,123.4
1591144542,44.1,0.5,41.2,58.8,123.2
1591144722,45.4,0.5,19.7,80.3,121.6
1591144902,51.6,0.5,15.9,84.1,119.1
1591145082,44.3,0.5,22.3,77.7,847.2
1591145263,47.3,0.4,37.8,62.2,143.4
1591145443,40.7,0.4,28.5,71.5,79.7
1591145623,32.6,0.5,27.6,72.4,116.8
1591145803,,,,,79.2
1591145983,54,0.5,21.5,78.5,101.2
1591146163,41.1,0.5,36.1,63.9,90.5
1591146343,43.8,0.5,33.8,66.2,103.8
1591146522,60.2,0.5,42.3,57.7,478
1591146702,72.6,0.4,24.9,75.1,499.7
1591146882,59.4,0.4,49.4,50.6,76.5
1591147062,58.6,0.4,41.2,58.8,80.3
1591147242,35.5,0.4,44.9,55.1,79.3
1591147422,75.1,0.5,20.7,79.3,78.4
1591147603,52.8,0.4,27.6,72.4,76.1
1591147783,65.3,0.4,33,67,100.3
1591147963,38.5,0.4,40.3,59.7,76.1
1591148143,53.5,0.4,35.5,64.5,76
1591148323,63.2,0.5,16.5,83.5,76
1591148503,61.6,0.5,16,84,542.3
1591148683,57.5,0.5,28.3,71.7,178.4
1591148862,54.1,0.4,28.7,71.3,120.9
1591149042,46.6,0.4,19.5,80.5,121.8
1591149222,58.1,0.4,33.4,66.6,548.4
1591149402,74.1,0.5,48.1,51.9,711.2
1591149582,75.1,0.4,24,76,116.5
1591149762,62.5,0.4,24.9,75.1,215.3
1591149943,72,0.4,37.7,62.3,544.2
1591150123,55.7,0.4,28.3,71.7,41.1
1591150303,58,0.4,22.2,77.8,41
1591150483,74.1,0.4,58.4,41.6,41.9
1591150663,53.3,0.5,64.1,35.9,388.6
1591150843,45.3,0.5,40.4,59.6,125.4
1591151023,36.7,0.5,25.5,74.5,104.3
1591151202,36.7,0.5,41,59,120.1
1591151382,40.3,0.5,37.2,62.8,162.6
1591151562,30.5,0.5,39.5,60.5,110
1591151742,54.7,0.5,33.5,66.5,142.5
1591151922,71.8,0.4,15.1,84.9,455
1591152102,44,0.5,53.4,46.6,292.8
1591152283,,,,,281.4
1591152463,46.7,0.4,58.7,41.3,100.5
1591152643,55.2,0.5,37.4,62.6,104.5
1591152823,39.7,0.4,20.8,79.2,100.8
1591153003,42.2,0.4,17.3,82.7,99.7
1591153183,46.1,0.4,43.4,56.6,100
1591153363,57.6,0.4,37.1,62.9,99.6
1591153542,49.5,0.5,36,64,586.9
1591153722,51.6,0.4,16.2,83.8,128.9
1591153902,45.3,0.4,35.1,64.9,128.9
1591154082,49.3,0.4,16.8,83.2,132.2
1591154262,42.1,0.5,18.1,81.9,128.2
1591154442,39.3,0.5,23.5,76.5,134.3
1591154623,41.2,0.5,16.2,83.8,136.7
1591154803,39.1,0.5,33.2,66.8,131.8
1591154983,37.1,0.5,29.2,70.8,132
1591155163,38.2,0.5,25.6,74.4,133.5
1591155343,40.9,0.5,78.5,21.5,797.4
1591155523,54,0.4,25.9,74.1,433.3
1591155703,62.8,0.4,19.4,80.6,192.3
1591155882,60,0.4,22,78,86.5
1591156062,64.2,0.4,37.1,62.9,531.4
1591156242,54.3,0.4,28.7,71.3,260.7
1591156444,45.2,0.4,30,70,42.5
1591156624,57.3,0.5,54.8,45.2,45
1591156804,41.7,0.5,46.5,53.5,48.3
1591156985,42.5,0.5,37.2,62.8,49.2
1591157165,,,,,176.2
1591157345,58.4,0.4,29,71,228.3
1591157525,62.5,0.4,34.3,65.7,105.8
1591157705,48.1,0.4,47.4,52.6,99.4
1591157885,77.3,0.4,43.2,56.8,117.5
1591158065,59.2,0.4,46.3,53.7,120.2
1591158244,60.8,0.4,33.6,66.4,403.6
1591158424,36.8,0.5,39.8,60.2,64.2
1591158604,47.2,0.5,65.9,34.1,281.1
1591158784,59.2,0.5,52.3,47.7,110.6
1591158964,54.5,0.5,21.6,78.4,371.8
1591159144,43.6,0.4,35.8,64.2,533.7
1591159325,61.8,0.4,26.7,73.3,192.1
1591159505,53.6,0.5,26.4,73.6,524.4
1591159685,47.2,0.5,36.4,63.6,497
1591159865,57.7,0.4,39.1,60.9,117.7
1591160045,36.9,0.4,51.8,48.2,111.9
1591160225,54.5,0.4,16.4,83.6,322.1
1591160405,33.8,0.4,40.6,59.4,514.1
1591160584,42,0.4,30.2,69.8,52.8
1591160764,44.4,0.4,31.7,68.3,54.9
1591160944,40.4,0.4,31.9,68.1,57.3
1591161124,51.4,0.4,33.8,66.2,110
1591161304,54.2,0.4,23.5,76.5,59.6
1591161484,47.4,0.4,31.6,68.4,450.1
1591161665,,,,,145.6
1591161845,,,,,119.1
1591162025,59.5,0.4,47,53,383.2
1591162205,47.6,0.5,60.8,39.2,76.3
1591162385,32.1,0.5,62.9,37.1,64.2
1591162565,36.7,0.5,31.7,68.3,64.4
1591162745,29.7,0.5,61.2,38.8,69.9
1591162924,67.7,0.5,69.8,30.2,703.3
1591163104,63.5,0.4,26.9,73.1,256.5
1591163284,46,0.5,37.3,62.7,129
1591163464,46.4,0.5,37.7,62.3,526.1
1591163644,47.6,0.5,37.3,62.7,427.6
1591163824,53.8,0.4,24.3,75.7,104.3
1591164005,51.2,0.5,33.9,66.1,47.2
1591164185,43.9,0.5,24.9,75.1,49.3
1591164365,39.1,0.5,41.8,58.2,49.2
1591164545,,,,,303.3
1591164725,37.7,0.5,48.5,51.5,389.1
1591164905,53.4,0.5,20.8,79.2,303.6
1591165035,,,,,387.6
1591165314,,,,,316.9
1591165494,,,,,380.9
1591165674,,,,,335.5
1591165854,,,,,303.1
1591166034,,,,,291.8
1591166214,,,,,361.7
1591166331,,,,,549.8
