timestamp,rmssd,tp,lfn,hfn,r_hrv
1591501724,63.5,0.4,22.7,77.3,113.8
1591501904,59.1,0.4,38.7,61.3,112
1591502083,62.8,0.4,23.4,76.6,110.2
1591502263,60.7,0.5,33.6,66.4,114.2
1591502443,69.6,0.4,40.2,59.8,107.8
1591502623,79.5,0.5,37.6,62.4,582.5
1591502803,61.9,0.5,28.7,71.3,56.4
1591502983,68.4,0.4,28,72,470.1
1591503163,41.3,0.5,56.2,43.8,502.5
1591503343,63.9,0.5,41.2,58.8,183.8
1591503523,56.6,0.5,52.9,47.1,265.7
1591503703,49.7,0.5,45.8,54.2,171.4
1591503883,54.6,0.5,52.1,47.9,496.7
1591504064,51.6,0.5,48.2,51.8,163.5
1591504244,38,0.5,44.6,55.4,145.3
1591504423,43.7,0.5,24.7,75.3,117.8
1591504603,61.5,0.4,32.1,67.9,404.1
1591504783,62,0.4,41.6,58.4,63
1591504963,43.1,0.5,50.4,49.6,47.8
1591505143,57.1,0.4,47.3,52.7,564
1591505323,50.8,0.5,39.2,60.8,112.4
1591505503,55.9,0.5,50.5,49.5,434.4
1591505683,,,,,107.2
1591505863,66.9,0.4,7.9,92.1,524.8
1591506043,58.7,0.4,37.9,62.1,53.8
1591506223,57.5,0.4,28.2,71.8,56.4
1591506404,50.8,0.4,25.4,74.6,57.6
1591506584,50,0.4,25.9,74.1,458.3
1591506763,,,,,164.9
1591506943,,,,,202.6
1591507123,,,,,288.4
1591507303,59.7,0.4,47.1,52.9,51.5
1591507483,,,,,277.5
1591507663,73.1,0.5,29,71,492.2
1591507843,67.5,0.4,20.9,79.1,113
1591508023,58.1,0.4,28.7,71.3,75.8
1591508203,49.5,0.5,42.4,57.6,85.9
1591508383,,,,,204.7
1591508563,58.6,0.5,22.5,77.5,431.4
1591508744,22.8,0.6,64.3,35.7,112.4
1591508924,31.3,0.6,56.6,43.4,153.5
1591509103,43.8,0.5,36.7,63.3,443.3
1591509283,,,,,191.7
1591509463,83.6,0.4,24.6,75.4,221.7
1591509643,54.7,0.4,33.7,66.3,115.8
1591509823,,,,,200.4
1591510003,38.5,0.4,44.3,55.7,39.9
1591510183,56.4,0.4,43.5,56.5,41.6
1591510363,33.6,0.5,35.7,64.3,41.1
1591510543,32.8,0.4,21.4,78.6,41.8
1591510723,48.3,0.4,28.4,71.6,43.1
1591510903,35.2,0.5,42.7,57.3,44.5
1591511084,54.8,0.4,35.3,64.7,375.7
1591511264,50.2,0.4,22.5,77.5,65.7
1591511443,58.3,0.5,37.1,62.9,70
1591511623,54.2,0.4,23.7,76.3,63.6
1591511803,53.8,0.5,50.6,49.4,82.9
1591511983,60.5,0.4,44.2,55.8,75.2
1591512163,,,,,319.7
1591512343,,,,,340.6
1591512523,,,,,346.8
1591512703,,,,,123.2
1591512883,56.8,0.5,39.3,60.7,640.8
1591513063,,,,,282.6
1591513243,,,,,186.9
1591513424,47.8,0.5,33,67,118.9
1591513604,68.1,0.4,31.2,68.8,105.3
1591513716,,,,,357.4
1591513953,,,,,266.5
1591514133,,,,,306.2
1591514313,,,,,251.2
1591514493,,,,,282.3
1591514673,,,,,316.6
1591514853,,,,,345.7
1591515034,,,,,229.7
1591515148,,,,,236.3
