timestamp,rmssd,tp,lfn,hfn,r_hrv
1590989819,,,,,257.5
1590989999,32.7,0.5,29.5,70.5,64.9
1590990179,,,,,228.9
1590990359,,,,,285.2
1590990539,,,,,132.6
1590990719,,,,,314.1
1590990900,49.1,0.5,29.4,70.6,94.2
1590991080,43.7,0.5,30,70,98.2
1590991259,40.4,0.5,44.1,55.9,95.9
1590991439,40.2,0.5,48.9,51.1,93.8
1590991619,45.2,0.5,46.3,53.7,417.9
1590991799,42.4,0.5,58.5,41.5,423.3
1590991979,,,,,74.4
1590992159,43.2,0.4,21.7,78.3,129.2
1590992339,54.6,0.5,56.1,43.9,490.1
1590992519,39.3,0.5,25.2,74.8,63.7
1590992699,41.4,0.5,51,49,43.6
1590992879,33.8,0.5,46.5,53.5,62.9
1590993059,31.7,0.5,50.9,49.1,47.2
1590993240,43.3,0.5,44.1,55.9,431.5
1590993420,,,,,149.6
1590993599,,,,,195.3
1590993779,38.5,0.5,36.7,63.3,495
1590993959,,,,,49.7
1590994139,,,,,73
1590994319,37.1,0.5,57.9,42.1,183
1590994499,38.8,0.6,70.9,29.1,291.7
1590994679,30.4,0.5,69.6,30.4,208.2
1590994859,23.1,0.5,28.1,71.9,418.3
1590995039,,,,,92.6
1590995219,,,,,84.6
1590995399,38.6,0.5,28.3,71.7,43.9
1590995580,,,,,184.1
1590995760,40.6,0.5,49.1,50.9,343.5
1590995939,38.2,0.5,21.8,78.2,103.6
1590996090,30.2,0.6,47,53,423.6
1590996397,,,,,364.4
1590996577,,,,,393.6
1590996757,,,,,333.9
1590996937,,,,,254.6
1590997117,,,,,234.3
1590997297,,,,,294.6
1590997478,34.4,0.5,41.1,58.9,487.7
1590997658,28.9,0.5,42.9,57.1,251.6
1590997837,34.1,0.4,28.3,71.7,212.8
1590997970,28.9,0.5,47.4,52.6,498.4
