timestamp,rmssd,tp,lfn,hfn,r_hrv
1592377617,34,0.5,36.7,63.3,57.1
1592377797,36.4,0.4,62.6,37.4,57.6
1592377977,,,,,187.3
1592378157,56.7,0.3,24.2,75.8,169.8
1592378337,,,,,231.2
1592378517,,,,,277.5
1592378696,40.5,0.4,38.5,61.5,159.2
1592378876,38,0.5,37.9,62.1,90.3
1592379057,37.6,0.5,49.4,50.6,120.1
1592379237,,,,,177.2
1592379417,,,,,216.1
1592379597,42.9,0.5,39.1,60.9,197
1592379777,,,,,190
1592379957,49.5,0.5,53.9,46.1,134.9
1592380137,,,,,331.1
1592380317,,,,,317.3
1592380497,,,,,284
1592380677,,,,,241.6
1592380857,,,,,232.4
1592381019,29.3,0.5,32.1,67.9,423.6
1592381313,,,,,196.4
1592381493,,,,,275.7
1592381673,,,,,300.2
1592381853,,,,,309.7
1592382033,,,,,294.3
1592382213,,,,,282.3
1592382394,,,,,229.6
1592382574,40.2,0.5,43.4,56.6,530.7
1592382754,39.3,0.5,17.5,82.5,144.5
1592382933,44.4,0.5,29.9,70.1,313
1592383113,39.7,0.5,32.3,67.7,321.6
1592383229,,,,,313
